method,function_value,error,arguments,time_duration
bacterial foarging optimization algorithm,0.0005971911240676036,0.0005971911240676036,"[-0.01193674482375698, -0.018753352358774213, 0.010149730163298537]",17.06757879257202
bacterial foarging optimization algorithm,0.0002475851081731792,0.0002475851081731792,"[0.011087767484539594, 0.0033598408071664615, 0.01064697093695971]",17.08845853805542
bacterial foarging optimization algorithm,0.00018244257342732467,0.00018244257342732467,"[0.008909690388359724, 0.0059400114886129785, 0.008232633486682184]",17.20845341682434
bacterial foarging optimization algorithm,0.0010616243183689225,0.0010616243183689225,"[-0.0043637046603935, 0.019666370051072784, -0.025608910344254207]",17.188313007354736
bacterial foarging optimization algorithm,0.0013209110861926666,0.0013209110861926666,"[-0.026646203558757714, -0.014001537075967928, 0.020367814846178514]",17.240507125854492
particle swarm optimization algorithm,0.13914690403449306,0.13914690403449306,"[0.1955015197699701, 0.31716372219801325, -0.01825467402137093]",0.0338284969329834
particle swarm optimization algorithm,0.14979631934123108,0.14979631934123108,"[-0.3252535234368443, 0.054727231682371036, -0.2025127031707723]",0.03365325927734375
particle swarm optimization algorithm,0.1278711651060658,0.1278711651060658,"[0.3329004867150945, 0.12775530032925864, 0.026963202493397453]",0.0325617790222168
particle swarm optimization algorithm,0.24555926118680563,0.24555926118680563,"[0.38295342176046365, 0.28517142548866126, 0.13260164415844555]",0.03452777862548828
particle swarm optimization algorithm,0.06456648960656208,0.06456648960656208,"[-0.15244769128625535, -0.19968004025323882, 0.0381323032679326]",0.03827023506164551
particle swarm optimization algorithm,0.05047302359401345,0.05047302359401345,"[0.1252924032095033, -0.13885547738132464, -0.1244748717340377]",0.036635398864746094
particle swarm optimization algorithm,0.03717101833442771,0.03717101833442771,"[0.16405591125485677, -0.08906378992491037, 0.048211177552282436]",0.03624677658081055
particle swarm optimization algorithm,0.3202157550896603,0.3202157550896603,"[-0.563313058263665, -0.053741329861719755, -0.0024541686965093845]",0.035936594009399414
particle swarm optimization algorithm,0.120373062064305,0.120373062064305,"[-0.23439882752275176, -0.1884772574623148, 0.17293517612026932]",0.036467552185058594
particle swarm optimization algorithm,0.1395222646027845,0.1395222646027845,"[0.3719039435116862, -0.03471229891581462, -0.0021857967014682345]",0.04021859169006348
particle swarm optimization algorithm,0.28265522904264356,0.28265522904264356,"[-0.5069540337897873, 0.052263991975456836, -0.15139785932996594]",0.03495454788208008
particle swarm optimization algorithm,0.13308278385500447,0.13308278385500447,"[-0.02184146523640229, -0.0483185938104409, 0.36093080741814365]",0.04445052146911621
particle swarm optimization algorithm,0.6552646386657928,0.6552646386657928,"[-0.17065444632910265, -0.6648044865774239, -0.4291581214895368]",0.036875247955322266
particle swarm optimization algorithm,0.11544988683664241,0.11544988683664241,"[0.1729326462070251, 0.07641603486070858, -0.2823203434551702]",0.035470008850097656
particle swarm optimization algorithm,0.15325114408853496,0.15325114408853496,"[0.16840292627952236, 0.1176575957943742, -0.333239086334296]",0.037261962890625
particle swarm optimization algorithm,0.1663049575890671,0.1663049575890671,"[0.40004529086981355, 0.007299669251075613, -0.07883804710149978]",0.03720593452453613
particle swarm optimization algorithm,0.16623138110016877,0.16623138110016877,"[-0.3725481091827021, -0.15060498740660955, -0.06897409088068684]",0.035196542739868164
particle swarm optimization algorithm,0.14137451324348954,0.14137451324348954,"[-0.11670090677960854, 0.35618420440810095, -0.029803089277368855]",0.03463172912597656
particle swarm optimization algorithm,0.2013509061049813,0.2013509061049813,"[-0.15336250182838285, -0.4011971541225394, -0.12989107999356975]",0.0343470573425293
particle swarm optimization algorithm,0.1460767460546827,0.1460767460546827,"[-0.32531822212594363, -0.175792111815813, -0.09665367986183782]",0.03461813926696777
particle swarm optimization algorithm,0.09948568868517355,0.09948568868517355,"[-0.15745008826021234, -0.08483912718579845, -0.25980277306136823]",0.038251399993896484
particle swarm optimization algorithm,0.1769816659459727,0.1769816659459727,"[0.38598599115581234, -0.09697268061905834, -0.1363553438299796]",0.03574967384338379
particle swarm optimization algorithm,0.37745611922542394,0.37745611922542394,"[-0.08201843960659327, -0.5612372727986151, 0.23609705294962158]",0.034856319427490234
particle swarm optimization algorithm,0.008060284033260083,0.008060284033260083,"[-0.0031308190067264596, 0.036860138194248826, 0.08180349758970018]",0.03409719467163086
particle swarm optimization algorithm,0.2696780045228016,0.2696780045228016,"[-0.2867470695947678, -0.4280548050249511, 0.06498620235608576]",0.03360342979431152
particle swarm optimization algorithm,0.4700783456555925,0.4700783456555925,"[0.24080061598531888, 0.44848798374803356, 0.45929504398622356]",0.03329014778137207
particle swarm optimization algorithm,0.11946761952022741,0.11946761952022741,"[0.09089954451193094, -0.11470669534951528, 0.3131250011892126]",0.035147905349731445
particle swarm optimization algorithm,0.43463934835436263,0.43463934835436263,"[-0.48780180017404273, 0.13910182689238226, 0.421116888590956]",0.03555798530578613
particle swarm optimization algorithm,0.4289392046259668,0.4289392046259668,"[0.31471909206769333, -0.16490706302910674, 0.5501788420842515]",0.03373265266418457
particle swarm optimization algorithm,0.050889503044681324,0.050889503044681324,"[-0.22245228119468385, 0.005887905556306167, 0.03701105516089276]",0.03364396095275879
particle swarm optimization algorithm,0.20530204554170625,0.20530204554170625,"[-0.37323874287312275, 0.1528220070291173, 0.2064953281016053]",0.03382539749145508
particle swarm optimization algorithm,0.01867745656505504,0.01867745656505504,"[0.012324493106209644, -0.1272865746687334, 0.04820468176257353]",0.0420074462890625
particle swarm optimization algorithm,0.1408407970585554,0.1408407970585554,"[-0.35612369151364476, 0.09223451945895089, 0.07422605217459832]",0.035782814025878906
particle swarm optimization algorithm,0.07873788992013388,0.07873788992013388,"[-0.07225188964048901, -0.26868855479032305, 0.03638701537911615]",0.03519630432128906
particle swarm optimization algorithm,0.4069733523539131,0.4069733523539131,"[-0.35711855598576475, 0.5246013978911535, -0.06506199086412079]",0.03462672233581543
particle swarm optimization algorithm,0.32297064930528313,0.32297064930528313,"[0.19645349420371994, 0.16231608807498432, 0.5079666932707951]",0.032770395278930664
particle swarm optimization algorithm,0.15916180831793603,0.15916180831793603,"[0.1963785124273727, 0.3191443783022003, 0.13690929103917782]",0.033280372619628906
particle swarm optimization algorithm,0.024774950615387016,0.024774950615387016,"[0.13119367306246144, -0.07018175936165205, 0.05135846003016603]",0.03360795974731445
particle swarm optimization algorithm,0.17571600760743478,0.17571600760743478,"[-0.3108141741697703, 0.25629356810332027, -0.11586269326865839]",0.03799700736999512
particle swarm optimization algorithm,0.04260084032255468,0.04260084032255468,"[0.20103594545066805, -0.03160885005929126, 0.034442264113149434]",0.03249001502990723
particle swarm optimization algorithm,0.1865803770269816,0.1865803770269816,"[-0.057581235721638535, 0.29001046056137625, -0.3148947619201201]",0.03362107276916504
particle swarm optimization algorithm,0.014464236756193067,0.014464236756193067,"[0.027271597791957092, 0.11606715549520774, 0.015776949176506072]",0.03238630294799805
particle swarm optimization algorithm,0.536313281452164,0.536313281452164,"[-0.5764597465348924, -0.348893316912642, -0.2868464667566716]",0.03264355659484863
particle swarm optimization algorithm,0.09580180761236193,0.09580180761236193,"[0.28599518988070927, -0.08861724707037588, -0.07845726543238007]",0.034628868103027344
particle swarm optimization algorithm,0.021274231777299646,0.021274231777299646,"[0.08328728169371757, -0.11970701964705732, -0.0027730727704152747]",0.03659200668334961
particle swarm optimization algorithm,0.16714803873608486,0.16714803873608486,"[-0.3236300963072445, -0.2056112699935928, 0.14189998291708994]",0.03361630439758301
particle swarm optimization algorithm,0.17927167047741505,0.17927167047741505,"[0.02987612208868029, -0.3749041353339675, -0.19448901541178998]",0.032598018646240234
particle swarm optimization algorithm,0.22263180806377358,0.22263180806377358,"[0.30695070357769927, -0.1451776980212678, -0.32762251087825844]",0.0339810848236084
particle swarm optimization algorithm,0.17222740078364243,0.17222740078364243,"[-0.3049614448912408, -0.24345581084726575, -0.14126282624310438]",0.036249399185180664
particle swarm optimization algorithm,0.2004630444278406,0.2004630444278406,"[-0.3588239178282713, 0.1545805825450728, -0.2186624886034103]",0.03695178031921387
particle swarm optimization algorithm,0.31445703654088464,0.31445703654088464,"[-0.3023698393495369, 0.4720066805010017, 0.015466426705778247]",0.0419917106628418
particle swarm optimization algorithm,0.1993898760450316,0.1993898760450316,"[-0.37575630743982025, 0.0003620007092806077, 0.24124042451402994]",0.03260922431945801
particle swarm optimization algorithm,0.09693073512940747,0.09693073512940747,"[-0.24361741755210442, 0.09010937740178848, -0.17164378549459092]",0.03245806694030762
particle swarm optimization algorithm,0.4287946811847101,0.4287946811847101,"[0.5402233179879756, -0.3514957965559562, -0.11577630539219386]",0.03452491760253906
particle swarm optimization algorithm,0.3380761964740876,0.3380761964740876,"[0.44126745714556925, 0.14990745677202533, -0.34768805291886884]",0.0341029167175293
particle swarm optimization algorithm,0.27464905038551124,0.27464905038551124,"[-0.02526861478343101, 0.37508084057504687, -0.3651368380839628]",0.03520345687866211
particle swarm optimization algorithm,0.16090906830135338,0.16090906830135338,"[0.3240513586431284, 0.23472289838862892, -0.02837157441766891]",0.03277468681335449
particle swarm optimization algorithm,0.07872279023921878,0.07872279023921878,"[0.03431979539746233, 0.14275266632310135, -0.23909541639425125]",0.03320598602294922
particle swarm optimization algorithm,0.2568561077996945,0.2568561077996945,"[-0.39123333683195405, 0.3131287036991054, -0.07578257630053997]",0.03324532508850098
particle swarm optimization algorithm,0.13817020301622623,0.13817020301622623,"[0.33570278996083314, -0.11010113506091873, -0.11554903672050365]",0.033100128173828125
particle swarm optimization algorithm,0.43904080003436574,0.43904080003436574,"[-0.5382045889093465, 0.06106723442152173, 0.3816378039337742]",0.03445148468017578
particle swarm optimization algorithm,0.1505466471505197,0.1505466471505197,"[0.13912639849269226, -0.15215507679468487, -0.3286933601376454]",0.036818742752075195
particle swarm optimization algorithm,0.10844868935837218,0.10844868935837218,"[-0.16424319079228766, -0.25638719275041133, 0.1254530630566819]",0.033612966537475586
particle swarm optimization algorithm,0.22287687381491827,0.22287687381491827,"[-0.1098475132205313, 0.13327195313629714, 0.4393733994695401]",0.03331565856933594
particle swarm optimization algorithm,0.1160597757720219,0.1160597757720219,"[-0.1515995326238473, -0.2020320347256721, -0.2286053683202951]",0.03210163116455078
particle swarm optimization algorithm,0.16404924708440213,0.16404924708440213,"[0.2329327636664965, -0.2991826783237974, -0.14241242813072663]",0.03497433662414551
particle swarm optimization algorithm,0.07785340609763879,0.07785340609763879,"[-0.19205496851326276, 0.17762982377740055, 0.09703577109405614]",0.035477399826049805
particle swarm optimization algorithm,0.05873681420098847,0.05873681420098847,"[-0.16930590284085412, -0.022392283662699297, 0.17196194665274334]",0.035114288330078125
particle swarm optimization algorithm,0.35184446326970487,0.35184446326970487,"[0.4688887257109844, 0.11895153736199937, 0.34327592098784176]",0.034792184829711914
particle swarm optimization algorithm,0.278554685427139,0.278554685427139,"[0.27169532787319794, 0.31767905325467893, 0.32220545209885154]",0.044233083724975586
particle swarm optimization algorithm,0.32804209153905867,0.32804209153905867,"[-0.04633406615701563, 0.5073693422121008, 0.2616707787195125]",0.03558969497680664
particle swarm optimization algorithm,0.27206097206617763,0.27206097206617763,"[-0.3669914438479154, -0.23102245874449512, 0.28983939650131774]",0.03570199012756348
particle swarm optimization algorithm,0.13414704295375174,0.13414704295375174,"[0.321518611988421, 0.1690664472916481, 0.04679061336391399]",0.03974175453186035
particle swarm optimization algorithm,0.18192397898284782,0.18192397898284782,"[-0.16857640398624607, -0.27095494911530604, 0.2830006900200699]",0.03612542152404785
particle swarm optimization algorithm,0.38103660400382705,0.38103660400382705,"[0.4412454690568035, 0.3724149009305009, 0.2182800531555591]",0.03691911697387695
